0.000000000000000000e+00 1.719700000000000000e+04 1.530000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.055740408163265032e-02 2.978500000000000000e+04 9.090000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.111480816326530063e-02 4.203200000000000000e+04 3.544000000000000000e+03 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.216722122448979510e-01 5.021100000000000000e+04 1.066000000000000000e+04 2.000000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.622296163265306013e-01 4.914900000000000000e+04 2.497800000000000000e+04 1.170000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.027870204081632655e-01 3.982700000000000000e+04 4.635500000000000000e+04 6.510000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.433444244897959019e-01 2.610400000000000000e+04 6.935200000000000000e+04 2.785000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.839018285714285383e-01 1.338500000000000000e+04 8.696100000000000000e+04 8.673000000000000000e+03 1.300000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.244592326530612025e-01 5.190000000000000000e+03 8.840600000000000000e+04 2.116100000000000000e+04 8.100000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.650166367346938667e-01 1.636000000000000000e+03 7.482500000000000000e+04 4.019600000000000000e+04 4.670000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.055740408163265309e-01 3.660000000000000000e+02 5.088700000000000000e+04 5.928000000000000000e+04 1.986000000000000000e+03 2.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.461314448979591396e-01 6.400000000000000000e+01 2.706400000000000000e+04 7.210900000000000000e+04 6.557000000000000000e+03 1.600000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.866888489795918038e-01 1.000000000000000000e+01 1.116300000000000000e+04 7.292400000000000000e+04 1.760900000000000000e+04 1.020000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.272462530612244125e-01 1.000000000000000000e+00 3.537000000000000000e+03 5.919300000000000000e+04 3.538800000000000000e+04 6.060000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.678036571428570767e-01 0.000000000000000000e+00 8.700000000000000000e+02 3.934300000000000000e+04 5.864200000000000000e+04 2.570000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.083610612244897409e-01 0.000000000000000000e+00 1.670000000000000000e+02 2.081900000000000000e+04 8.000700000000000000e+04 7.602000000000000000e+03 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.489184653061224051e-01 0.000000000000000000e+00 1.600000000000000000e+01 8.632000000000000000e+03 8.999600000000000000e+04 1.809900000000000000e+04 6.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.894758693877550693e-01 0.000000000000000000e+00 6.000000000000000000e+00 2.724000000000000000e+03 8.356300000000000000e+04 3.306200000000000000e+04 2.500000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.300332734693877335e-01 0.000000000000000000e+00 0.000000000000000000e+00 6.920000000000000000e+02 6.243800000000000000e+04 4.689800000000000000e+04 1.640000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.705906775510203977e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.420000000000000000e+02 3.642100000000000000e+04 5.516900000000000000e+04 6.840000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.111480816326530618e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.400000000000000000e+01 1.624700000000000000e+04 5.451800000000000000e+04 2.153000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.517054857142856150e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.558000000000000000e+03 4.753300000000000000e+04 4.999000000000000000e+03 4.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.922628897959182792e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.503000000000000000e+03 3.694400000000000000e+04 9.036000000000000000e+03 1.100000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
9.328202938775509434e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.540000000000000000e+02 2.472400000000000000e+04 1.296100000000000000e+04 9.300000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
9.733776979591836076e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.300000000000000000e+01 1.391800000000000000e+04 1.455500000000000000e+04 2.930000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.013935102040816272e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.000000000000000000e+00 6.264000000000000000e+03 1.391400000000000000e+04 9.480000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.054492506122448825e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.071000000000000000e+03 1.171300000000000000e+04 2.323000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.095049910204081600e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.460000000000000000e+02 8.535000000000000000e+03 4.236000000000000000e+03 1.000000000000000000e+00 0.000000000000000000e+00
1.135607314285714153e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.040000000000000000e+02 5.427000000000000000e+03 5.954000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.176164718367346929e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.400000000000000000e+01 2.755000000000000000e+03 7.296000000000000000e+03 4.000000000000000000e+00 0.000000000000000000e+00
1.216722122448979482e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 1.102000000000000000e+03 7.762000000000000000e+03 3.100000000000000000e+01 0.000000000000000000e+00
1.257279526530612257e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.610000000000000000e+02 7.629000000000000000e+03 1.430000000000000000e+02 0.000000000000000000e+00
1.297836930612244810e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.800000000000000000e+01 7.492000000000000000e+03 4.810000000000000000e+02 3.000000000000000000e+00
1.338394334693877363e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.600000000000000000e+01 7.314000000000000000e+03 1.146000000000000000e+03 1.700000000000000000e+01
1.378951738775510139e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.133000000000000000e+03 1.991000000000000000e+03 8.900000000000000000e+01
1.419509142857142692e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.171000000000000000e+03 2.937000000000000000e+03 2.280000000000000000e+02
1.460066546938775467e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.247000000000000000e+03 3.288000000000000000e+03 5.830000000000000000e+02
1.500623951020408020e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.810000000000000000e+02 2.762000000000000000e+03 1.152000000000000000e+03
1.541181355102040795e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.100000000000000000e+02 1.805000000000000000e+03 1.961000000000000000e+03
1.581738759183673348e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.200000000000000000e+01 8.880000000000000000e+02 2.679000000000000000e+03
1.622296163265306124e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.200000000000000000e+01 3.610000000000000000e+02 3.418000000000000000e+03
1.662853567346938677e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000000e+00 1.280000000000000000e+02 3.851000000000000000e+03
1.703410971428571230e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.100000000000000000e+01 4.260000000000000000e+03
1.743968375510204005e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.000000000000000000e+00 4.698000000000000000e+03
1.784525779591836558e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 5.104000000000000000e+03
1.825083183673469334e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.704000000000000000e+03
1.865640587755101887e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.613000000000000000e+03
1.906197991836734662e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.013000000000000000e+03
1.946755395918367215e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.718000000000000000e+03
1.987312799999999990e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.370000000000000000e+03
